Customer_ID,RFM_Segment,Monetary,Frequency,Recency,Churn_Probability,Churn_Risk_Level,Predicted_CLV
CUS002434,Big Spenders,391500.0,2,1166,0.99947545028778,Critical,411018.98872944195
CUS002393,Big Spenders,281400.0,1,1182,0.99947545028778,Critical,326562.1861381755
CUS002598,Big Spenders,280000.0,1,1139,0.99947545028778,Critical,287897.37229187967
CUS002035,Big Spenders,226500.0,1,1219,0.99947545028778,Critical,252638.1691787119
CUS003041,Big Spenders,267500.0,1,1221,0.99947545028778,Critical,268047.7617081235
CUS000665,Loyal Customers,597500.0,8,1342,0.9994720650945836,Critical,552404.1934656815
CUS002353,Champions,232350.0,7,299,0.9994720272231465,Critical,266851.1666451986
CUS002549,Loyal Customers,1502090.0,8,1169,0.9994717963525898,Critical,1537246.8266974275
CUS001484,Big Spenders,2037500.0,2,1623,0.9994698115029604,Critical,2749441.0320496415
CUS000195,Champions,308400.0,4,210,0.9994683224764871,Critical,300002.7541623605
CUS003068,At Risk,150000.0,1,1246,0.999468315482347,Critical,147980.02345615663
CUS002950,Loyal Customers,347500.0,3,1168,0.999468315482347,Critical,374302.1475075226
CUS003051,Big Spenders,225800.0,2,1149,0.999468315482347,Critical,242640.1088815696
CUS002595,At Risk,189500.0,2,1083,0.999468315482347,Critical,169440.67512473828
CUS002606,About to Sleep,140750.0,2,830,0.999468315482347,Critical,143595.11699629383
CUS002614,Big Spenders,237650.0,2,1137,0.999468315482347,Critical,280837.6253141101
CUS001757,At Risk,139250.0,2,1137,0.999468315482347,Critical,143595.11699629383
CUS001644,At Risk,178750.0,2,1197,0.999468315482347,Critical,151192.97783321078
CUS001792,Hibernating,128250.0,1,1246,0.999468315482347,Critical,133692.07840136846
CUS000348,Lost,142500.0,1,1285,0.999468315482347,Critical,138449.54420790268
CUS001872,About to Sleep,168500.0,2,1015,0.999468315482347,Critical,150452.6768646278
CUS001195,Lost,102000.0,1,1286,0.999468315482347,Critical,112094.83418472126
CUS002143,Big Spenders,262000.0,2,391,0.999468315482347,Critical,279721.34652667283
CUS003022,About to Sleep,207750.0,3,1053,0.999468315482347,Critical,183180.19531270623
CUS001223,Loyal Customers,341250.0,3,1048,0.999468315482347,Critical,320760.4652585356
CUS002051,Loyal Customers,438000.0,4,979,0.999468315482347,Critical,397765.9471007548
CUS000614,Loyal Customers,367650.0,5,1015,0.999468315482347,Critical,439176.5576406453
CUS002059,Big Spenders,236499.88,2,536,0.999468315482347,Critical,268546.1414825923
CUS001350,Lost,117000.0,1,1131,0.999468315482347,Critical,119768.17250850284
CUS002172,At Risk,143500.0,2,1217,0.999468315482347,Critical,143595.11699629383
CUS000773,Lost,126250.0,1,1277,0.999468315482347,Critical,133692.07840136846
CUS000230,At Risk,140750.0,2,1197,0.999468315482347,Critical,143595.11699629383
CUS002276,At Risk,148150.0,2,1133,0.999468315482347,Critical,144171.49739554184
CUS001849,Big Spenders,308999.0,2,812,0.999468315482347,Critical,319040.37952347234
CUS000751,Champions,342050.0,4,481,0.999468315482347,Critical,372887.79382808914
CUS000997,Lost,156450.0,1,1276,0.999468315482347,Critical,153212.73517207187
CUS002396,At Risk,209250.0,2,1177,0.999468315482347,Critical,179373.70023960684
CUS001923,About to Sleep,146000.0,2,459,0.999468315482347,Critical,145216.00091262808
CUS002045,Hibernating,105000.0,1,1155,0.999468315482347,Critical,117272.34193257199
CUS002238,About to Sleep,129999.99,2,664,0.999468315482347,Critical,139613.71903040155
CUS001416,Champions,386950.0,3,225,0.999468315482347,Critical,363837.0709347957
CUS001011,Lost,143250.0,1,1134,0.999468315482347,Critical,140255.1972879305
CUS001402,Big Spenders,225250.0,2,1180,0.999468315482347,Critical,242640.1088815696
CUS002870,About to Sleep,170000.0,2,1062,0.999468315482347,Critical,152258.32994465562
CUS000178,Big Spenders,322800.0,2,938,0.999468315482347,Critical,387618.8021762092
CUS001995,About to Sleep,129500.0,2,1068,0.999468315482347,Critical,135993.6394146558
CUS000567,About to Sleep,166750.0,2,741,0.999468315482347,Critical,150313.18125248194
CUS000715,About to Sleep,135687.5,2,848,0.9994683129513952,Critical,138562.5454123669
CUS002116,About to Sleep,167250.0,2,334,0.9994683129513952,Critical,150313.18125248194
CUS001321,Promising,129500.0,1,552,0.9994683129513952,Critical,133692.07840136846
CUS001338,Promising,112000.0,1,203,0.9994683129513952,Critical,115393.08590594151
CUS001116,About to Sleep,180250.0,2,720,0.9994683129513952,Critical,151192.97783321078
CUS002146,Promising,161000.0,1,355,0.9994683129513952,Critical,158287.17749429404
CUS000333,About to Sleep,133300.0,1,1039,0.9994683129513952,Critical,137714.057655239
CUS000782,About to Sleep,131645.0,1,713,0.9994683129513952,Critical,133692.07840136846
CUS000503,About to Sleep,154999.99,1,630,0.9994683129513952,Critical,152560.3043426934
CUS000542,Promising,150000.0,1,456,0.9994683129513952,Critical,147180.97803751455
CUS002760,About to Sleep,185000.0,2,491,0.9994683129513952,Critical,157292.50348318473
CUS002774,Promising,155000.0,1,455,0.9994683129513952,Critical,152560.3053426934
CUS000254,About to Sleep,145000.0,1,1070,0.9994683129513952,Critical,142337.21548259497
CUS000657,About to Sleep,150999.99,1,580,0.9994683129513952,Critical,147180.97803751455
CUS000174,Big Spenders,273500.0,2,533,0.9994683129513952,Critical,293278.6320657377
CUS002811,Big Spenders,320000.0,2,337,0.9994683129513952,Critical,347157.04217200575
CUS001032,About to Sleep,191000.0,2,483,0.9994683129513952,Critical,169552.34179140494
CUS001440,Promising,131500.0,1,558,0.9994683129513952,Critical,133692.07840136846
CUS000945,Big Spenders,287000.0,2,698,0.9994683129513952,Critical,297641.57010824216
CUS002193,About to Sleep,179500.0,2,384,0.9994683129513952,Critical,151192.97783321078
CUS001475,Promising,156000.0,1,506,0.9994683129513952,Critical,153212.73517207187
CUS001286,Promising,145000.0,1,281,0.9994683129513952,Critical,145573.99825457612
CUS003019,About to Sleep,127500.0,1,341,0.9994683129513952,Critical,134491.12382001054
CUS000338,About to Sleep,205750.0,2,652,0.9994683129513952,Critical,180413.07749981454
CUS001444,Promising,102000.0,1,206,0.9994683129513952,Critical,114570.22189756423
CUS001043,About to Sleep,150999.99,1,648,0.9994683129513952,Critical,148986.63111754236
CUS000342,About to Sleep,149300.0,1,937,0.9994683129513952,Critical,147180.97803751455
CUS002581,Promising,113000.0,1,203,0.9994683129513952,Critical,116137.12736747919
CUS002617,About to Sleep,148500.0,2,441,0.9994683129513952,Critical,144171.49739554184
CUS001548,About to Sleep,182500.0,2,377,0.9994683129513952,Critical,151192.97783321078
CUS001927,Big Spenders,237500.0,2,939,0.9994683129513952,Critical,248783.86385282755
CUS001453,Promising,119999.98,1,534,0.9994683129513952,Critical,119768.17250850284
CUS000581,About to Sleep,101999.93,1,775,0.9994683129513952,Critical,112764.56881753642
CUS001910,About to Sleep,148250.0,2,494,0.9994683129513952,Critical,144075.49561983338
CUS001911,Hibernating,122250.0,1,1082,0.9994683129513952,Critical,119768.17250850284
CUS002318,Promising,126750.0,1,351,0.9994683129513952,Critical,135497.73148139627
CUS002373,Promising,130000.0,1,417,0.9994683129513952,Critical,133692.07840136846
CUS001913,About to Sleep,114726.96,1,786,0.9994683129513952,Critical,119768.17250850284
CUS002455,About to Sleep,142250.0,2,923,0.9994683129513952,Critical,143595.11699629383
CUS002454,About to Sleep,121381.98,1,750,0.9994683129513952,Critical,119768.17250850284
CUS001763,Promising,159999.98,1,282,0.9994683129513952,Critical,163663.88236392272
CUS001631,Promising,130000.0,1,553,0.9994683129513952,Critical,133692.07840136846
CUS002589,About to Sleep,144499.98,2,379,0.9994683129513952,Critical,148821.75663829077
CUS000927,Promising,152999.99,1,409,0.9994683129513952,Critical,151703.7226221987
CUS002505,About to Sleep,143500.0,1,931,0.9994683129513952,Critical,138449.54420790268
CUS000813,Promising,157984.0,1,480,0.9994683129513952,Critical,147829.68403630212
CUS001688,Promising,109538.0,1,346,0.9994683129513952,Critical,117198.73898596932
CUS001642,About to Sleep,155499.93,1,604,0.9994683129513952,Critical,152048.36229259125
CUS001662,Hibernating,128750.0,1,1078,0.9994683129513952,Critical,133692.07840136846
CUS001676,About to Sleep,162500.0,1,951,0.9994683129513952,Critical,158916.30006809646
CUS000936,Promising,140000.0,1,205,0.9994683129513952,Critical,141686.32697988383
CUS001709,About to Sleep,201500.0,2,218,0.9994683129513952,Critical,171915.48969310347
CUS000883,Promising,134600.0,1,350,0.9994683129513952,Critical,136238.96988321398
CUS002465,About to Sleep,160000.0,1,869,0.9994683129513952,Critical,158287.17749429404
CUS001647,Promising,102000.0,1,213,0.9994683129513952,Critical,112764.56881753642
CUS000382,Promising,130000.0,1,499,0.9994683129513952,Critical,133692.07840136846
CUS001164,Big Spenders,225250.0,2,269,0.9994683129513952,Critical,256057.34777231046
CUS001155,About to Sleep,102750.0,1,1042,0.9994683129513952,Critical,112764.56881753642
CUS003067,About to Sleep,124000.0,1,559,0.9994683129513952,Critical,123099.74226127689
CUS000061,About to Sleep,155000.0,1,782,0.9994683129513952,Critical,152560.3053426934
CUS000067,About to Sleep,195750.0,2,784,0.9994683129513952,Critical,170642.94905197455
CUS003106,About to Sleep,113000.0,1,562,0.9994683129513952,Critical,116936.17278612124
CUS000148,Promising,149000.0,1,492,0.9994683129513952,Critical,148444.08670799606
CUS000207,About to Sleep,140000.0,1,1061,0.9994683129513952,Critical,138449.54420790268
CUS000113,Promising,124500.0,1,383,0.9994683129513952,Critical,122300.69684263483
CUS002885,About to Sleep,132989.96,2,487,0.9994683129513952,Critical,136737.50069178324
CUS002943,About to Sleep,164999.99,1,762,0.9994683129513952,Critical,160721.95314812427
CUS000043,About to Sleep,135600.0,2,1076,0.9994683129513952,Critical,136756.89233233908
CUS003121,About to Sleep,155000.0,1,510,0.9994683129513952,Critical,153268.19801947125
CUS000005,Promising,141099.99,1,570,0.9994683129513952,Critical,138430.15256734684
CUS000078,Big Spenders,452000.0,3,448,0.999468311005025,Critical,414843.01714844094
CUS000164,Big Spenders,231299.93,3,453,0.999468311005025,Critical,262162.6590152565
CUS002044,Loyal Customers,376950.0,4,721,0.9994683042021751,Critical,378634.4833831758
CUS000676,Champions,531999.99,3,407,0.9994648870923784,Critical,538203.9596028078
CUS002913,Champions,555500.0,5,287,0.9994644372143543,Critical,529852.153027677
CUS001646,Loyal Customers,415000.0,3,1480,0.9994640649021135,Critical,402815.3703206548
CUS002987,About to Sleep,192550.0,3,346,0.9994636450063311,Critical,168579.09634798366
CUS000121,Big Spenders,480000.0,1,728,0.9994624290267151,Critical,469722.80606684927
CUS002731,Big Spenders,475700.0,1,242,0.9994624290267151,Critical,467095.5281784622
CUS001964,Champions,1247250.0,15,448,0.999461489918133,Critical,1200322.9576675335
CUS000840,Big Spenders,1007500.0,1,1072,0.9994612252341906,Critical,1022379.9901246676
CUS002912,Big Spenders,1567499.65,2,859,0.999461216657588,Critical,1490766.5967657168
CUS001183,Big Spenders,1300000.0,1,369,0.999461216657588,Critical,1245353.0200366036
CUS001389,Big Spenders,1545000.0,2,284,0.999461216657588,Critical,1480492.6695792312
CUS001284,Big Spenders,1323250.0,1,1079,0.999461216657588,Critical,1260712.8041017582
CUS001078,Big Spenders,1380000.0,1,1092,0.999461216657588,Critical,1326888.6390894232
CUS001314,Big Spenders,1640250.0,2,466,0.999461216657588,Critical,1658042.778494473
CUS001573,Loyal Customers,1643500.0,3,1184,0.9994612132336327,Critical,1588351.8439836593
CUS001728,Big Spenders,1796000.0,2,971,0.9994612132336327,Critical,1669087.0961095402
CUS002335,Loyal Customers,490000.0,3,1216,0.9994603667980035,Critical,463451.9704174989
CUS001405,Loyal Customers,1121566.5,3,764,0.9994581961724055,Critical,1621459.0205905237
CUS001799,About to Sleep,194750.0,3,439,0.9994574299465532,Critical,191120.30745760433
CUS003073,Big Spenders,636000.0,1,1291,0.9994570639566315,Critical,632764.0249915083
CUS000131,Champions,322250.0,5,356,0.9994510262195219,Critical,325269.0809032548
CUS002111,Loyal Customers,446450.0,7,701,0.9994506113393891,Critical,446784.9460546506
CUS001002,Loyal Customers,459500.0,7,1463,0.9994498172913141,Critical,448591.4128736493
CUS003084,Big Spenders,402000.0,2,1301,0.9994491567143322,Critical,373083.8219764337
CUS002520,Champions,945450.0,8,369,0.9994441120632889,Critical,1000845.1910753745
CUS000255,Lost,187500.0,1,2031,0.9994429017976453,Critical,178238.59581244583
CUS001740,Big Spenders,284000.0,1,1982,0.9994429017976453,Critical,271318.942468492
CUS000429,Big Spenders,290000.0,1,2021,0.9994429017976453,Critical,322184.7283031823
CUS002207,Loyal Customers,868775.0,3,1931,0.9994425297324769,Critical,892656.3443619738
CUS000965,Loyal Customers,1413335.0,41,747,0.9994423898778036,Critical,1395865.5770720784
CUS000071,About to Sleep,212500.0,2,771,0.9994416582636003,Critical,181507.48673854597
CUS003103,At Risk,168000.0,2,1303,0.9994416582636003,Critical,150452.6768646278
CUS000002,About to Sleep,169150.0,2,900,0.9994416582636003,Critical,150452.6768646278
CUS001102,Big Spenders,219250.0,2,1278,0.9994416582636003,Critical,242640.1088815696
CUS000257,Lost,123000.0,1,1318,0.9994416582636003,Critical,121573.82558853063
CUS001094,At Risk,215000.0,2,1257,0.9994416582636003,Critical,184440.40543960853
CUS002232,At Risk,174600.0,2,1216,0.9994416582636003,Critical,151192.97783321078
CUS000565,Big Spenders,217250.0,2,1174,0.9994416582636003,Critical,258108.72208979927
CUS000575,Big Spenders,320300.0,2,1208,0.9994416582636003,Critical,345172.7680286124
CUS000233,Loyal Customers,435500.0,5,939,0.9994416582636003,Critical,426572.5802099446
CUS002577,Loyal Customers,267100.0,4,921,0.9994416582636003,Critical,259219.81609210264
CUS002562,Big Spenders,217500.0,2,1301,0.9994416582636003,Critical,242640.1088815696
CUS001943,Big Spenders,370000.0,2,183,0.9994410756454629,Critical,368686.82628991886
CUS000821,Loyal Customers,1474750.0,14,922,0.9994398977585537,Critical,1431839.0398062642
CUS000764,Loyal Customers,988966.96,12,680,0.9994393335249284,Critical,950103.6186300875
CUS001527,Hibernating,141000.0,1,1937,0.9994391879142657,Critical,140667.79300895263
CUS001526,Hibernating,145500.0,1,1965,0.9994391879142657,Critical,125324.67252604871
CUS001817,Loyal Customers,413350.0,3,1149,0.9994391879142657,Critical,470348.32826783165
CUS002949,Loyal Customers,1034930.0,3,1224,0.99943740314317,Critical,1014237.4701467658
CUS002177,Big Spenders,310500.0,2,1987,0.9994353182488712,Critical,334644.4215991988
CUS002390,Big Spenders,298500.0,2,1644,0.9994353182488712,Critical,297977.9228152881
CUS001537,Loyal Customers,607555.0,7,1055,0.9994330281395216,Critical,578372.8503757092
CUS001639,Loyal Customers,578500.0,7,1336,0.9994330281395216,Critical,543387.1985644847
CUS002453,Loyal Customers,511585.0,7,912,0.9994330281395216,Critical,496285.4363217073
CUS001957,Champions,727750.0,12,281,0.9994316405782684,Critical,793450.4259227652
CUS001472,Big Spenders,2100000.0,1,447,0.9994310785048838,Critical,2129802.094628376
CUS000167,Big Spenders,2100000.0,1,511,0.9994310785048838,Critical,2129802.094628376
CUS000675,Big Spenders,420500.0,2,819,0.9994305948646139,Critical,349973.4233412829
CUS000574,Big Spenders,260600.0,1,1883,0.9994305948646139,Critical,269647.66250240407
CUS000287,Loyal Customers,239750.0,4,761,0.9994290583494516,Critical,253721.86253322268
CUS002560,Hibernating,139000.0,1,1883,0.9994267989843795,Critical,140667.79300895263
CUS001513,Big Spenders,282500.0,2,1892,0.9994267989843795,Critical,293585.51187764556
CUS002766,Loyal Customers,1090180.0,5,608,0.999424693161094,Critical,1149091.3916415197
CUS002243,Loyal Customers,256750.0,4,1469,0.999423963383197,Critical,284830.81586558424
CUS000668,At Risk,184000.0,3,1934,0.999423963383197,Critical,167321.95651168533
CUS000204,Big Spenders,222000.0,2,1294,0.9994238644750943,Critical,250300.33105985538
CUS001009,Champions,581899.5,15,206,0.9994235234034745,Critical,572677.3615282609
CUS001556,Big Spenders,1107500.0,2,322,0.9994234379562961,Critical,1110832.5627994477
CUS000241,Big Spenders,1130000.0,2,992,0.9994234379562961,Critical,1144910.2667659319
CUS002859,Big Spenders,1050000.0,1,435,0.9994234379562961,Critical,1054619.2230815392
CUS001609,Big Spenders,1040000.0,1,1237,0.9994234342923964,Critical,1002557.3183004956
CUS000142,Loyal Customers,849499.99,6,791,0.999418244669352,Critical,885427.751998563
CUS002587,Loyal Customers,724200.0,3,900,0.9994173627238357,Critical,821577.6796549795
CUS000361,Big Spenders,690000.0,2,451,0.9994173627238357,Critical,633011.7787107838
CUS000992,Loyal Customers,855750.0,4,1177,0.9994170773502103,Critical,879093.1527520753
CUS001942,Loyal Customers,4955597.94,3,616,0.9994152896581449,Critical,4914124.559850916
CUS002526,Champions,257250.0,4,442,0.9994150596105338,Critical,269391.2074067353
CUS002974,Loyal Customers,1403750.0,9,708,0.9994132757324057,Critical,1287075.6375738299
CUS003122,Big Spenders,602500.0,2,1457,0.9994132194734509,Critical,526042.2115325709
CUS002012,Big Spenders,599700.0,2,1151,0.9994132194734509,Critical,561464.7852568104
CUS001108,Big Spenders,570000.0,2,1240,0.9994132194734509,Critical,483531.9490839114
CUS002625,Big Spenders,555900.0,2,1455,0.9994132194734509,Critical,513851.9896006453
CUS001098,Loyal Customers,1301500.0,7,1704,0.9994129753087159,Critical,1337303.3013505137
CUS001456,Champions,1627700.0,9,358,0.9994128032357755,Critical,1631292.650557115
CUS000215,Loyal Customers,243500.0,4,1509,0.9994112383255046,Critical,254238.52016025686
CUS002800,Champions,309199.99,5,372,0.9994112383255046,Critical,316567.31636968994
CUS000081,About to Sleep,190150.0,2,312,0.9994110461694604,Critical,169440.67512473828
CUS001977,Champions,488400.0,7,372,0.9994104854532507,Critical,473887.1097961972
CUS000943,Champions,478750.0,7,450,0.9994104854532507,Critical,476798.781355599
CUS000768,Champions,564499.76,9,532,0.9994066492920936,Critical,568710.5523844348
CUS001605,Champions,609750.0,10,337,0.9994066492920936,Critical,588657.2165197441
CUS002028,Loyal Customers,511000.0,3,1829,0.9994042070866067,Critical,515199.6576838365
CUS000360,Big Spenders,721999.0,1,571,0.9994029003763497,Critical,788230.2811957147
CUS001876,Big Spenders,776250.0,1,392,0.9994029003763497,Critical,921318.9018808316
CUS002740,Big Spenders,700000.0,1,959,0.9994029003763497,Critical,653590.9749772025
CUS001237,Big Spenders,750000.0,1,320,0.9994029003763497,Critical,796637.0614881354
CUS001946,Big Spenders,706000.0,1,350,0.9994029003763497,Critical,690845.643529112
CUS002341,Big Spenders,860000.0,1,435,0.9994029003763497,Critical,869184.7436933994
CUS001768,Loyal Customers,413180.0,11,968,0.999400851371372,Critical,387057.2939440644
CUS000229,Big Spenders,456000.0,1,1847,0.9993994682183005,Critical,458255.2601183715
CUS002524,Big Spenders,516000.0,1,1790,0.999398650521898,Critical,487319.9550205657
CUS001868,Big Spenders,555000.0,1,1552,0.999398650521898,Critical,533615.320932711
CUS002725,Big Spenders,618000.0,1,1649,0.999398650521898,Critical,604496.2843058811
CUS001148,Big Spenders,579000.0,1,1691,0.999398650521898,Critical,581369.1562703205
CUS000951,Big Spenders,535000.0,1,1628,0.999398650521898,Critical,528300.4342696193
CUS003026,Loyal Customers,1338500.0,3,1448,0.9993981139408928,Critical,1268823.554994267
CUS002237,Loyal Customers,3903650.0,23,809,0.9993961547068052,Critical,3980169.4223798867
CUS001635,Champions,1184098.97,11,293,0.9993956326586376,Critical,1203737.1662812212
CUS002921,Big Spenders,1178900.0,2,952,0.999394534945192,Critical,1159649.4206265255
CUS001722,At Risk,177000.0,3,1869,0.9993942688431459,Critical,161316.78591187016
CUS002322,Loyal Customers,634295.0,5,796,0.999393783168245,Critical,571541.8103558868
CUS002188,Loyal Customers,481750.0,8,721,0.9993935419859326,Critical,445777.48095069936
CUS000537,About to Sleep,128400.0,2,188,0.9993928532674072,Critical,155210.22272841315
CUS002815,Big Spenders,2799399.59,2,183,0.9993909122774922,Critical,2753230.5949386396
CUS000887,Loyal Customers,707700.0,11,760,0.9993903479493363,Critical,642963.0996980435
CUS000077,Lost,185000.0,1,1574,0.9993898896794201,Critical,177373.36993559715
CUS002829,Big Spenders,405000.0,2,1638,0.9993898896794201,Critical,404734.1305341972
CUS002209,Hibernating,195000.0,1,1607,0.9993898896794201,Critical,184381.14081304357
CUS001070,Big Spenders,284500.0,1,1743,0.9993898896794201,Critical,310545.88714322005
CUS002029,Hibernating,200000.0,1,1791,0.9993898896794201,Critical,184256.02137433205
CUS001287,Lost,195000.0,1,1813,0.9993898896794201,Critical,185223.82948882584
CUS001753,Big Spenders,340000.0,1,1723,0.9993898896794201,Critical,367605.76107344194
CUS001656,Big Spenders,302500.0,1,1359,0.9993898896794201,Critical,273204.80304231646
CUS000466,Big Spenders,493750.0,2,1401,0.9993898896794201,Critical,495651.2901183859
CUS003120,Big Spenders,369000.0,2,1680,0.9993898896794201,Critical,347161.94920600124
CUS000020,Big Spenders,368050.0,2,323,0.9993898896794201,Critical,362544.31557991396
CUS001580,Big Spenders,357000.0,1,1489,0.9993898896794201,Critical,388411.5380029209
CUS000402,Big Spenders,302500.0,1,1483,0.9993898896794201,Critical,273204.80304231646
CUS002523,Big Spenders,327600.0,1,1628,0.9993898896794201,Critical,372389.9916718129
CUS002593,Big Spenders,370750.0,2,596,0.9993898896794201,Critical,353242.9098983399
CUS001671,Big Spenders,345000.0,1,1621,0.9993898896794201,Critical,379923.9081789098
CUS002403,Big Spenders,300000.0,1,1779,0.9993898896794201,Critical,318328.9615932699
CUS000469,Big Spenders,310000.0,1,1625,0.9993898896794201,Critical,324577.1844007205
CUS002398,Hibernating,210000.0,1,1418,0.9993898896794201,Critical,189182.88876313416
CUS002196,Big Spenders,365750.0,2,1585,0.9993898896794201,Critical,347161.94920600124
CUS002817,Big Spenders,357000.0,1,1712,0.9993898896794201,Critical,381026.8193663241
CUS001967,Big Spenders,222000.0,1,1408,0.9993898896794201,Critical,255103.00714009712
CUS002227,Big Spenders,295000.0,1,1516,0.9993898896794201,Critical,263326.32151477464
CUS002220,Big Spenders,313500.0,1,1523,0.9993898896794201,Critical,322937.5147454738
CUS000672,Big Spenders,274500.0,1,1774,0.9993898896794201,Critical,319053.5291566786
CUS002389,Big Spenders,442499.99,2,614,0.9993898896794201,Critical,406472.28992649517
CUS001443,Lost,210000.0,1,1786,0.9993898896794201,Critical,187081.23300323845
CUS002304,Big Spenders,418000.0,2,1184,0.9993898896794201,Critical,397984.51899435197
CUS001610,Big Spenders,417800.0,2,1609,0.9993898896794201,Critical,413474.7523043249
CUS002780,Big Spenders,287500.0,1,1447,0.9993898896794201,Critical,270416.164317973
CUS001858,Loyal Customers,664299.98,3,729,0.9993881592361885,Critical,622137.6585361898
CUS002823,Loyal Customers,498600.0,3,586,0.9993868735764863,Critical,501078.2137029131
CUS002002,Hibernating,140000.0,1,1594,0.9993858226090496,Critical,135125.9953829846
CUS001340,Loyal Customers,432250.0,3,1580,0.9993858226090496,Critical,445669.83208119124
CUS001777,Loyal Customers,428200.0,3,1195,0.9993858226090496,Critical,453737.1512834196
CUS002090,Loyal Customers,362000.0,6,1175,0.9993833765232577,Critical,381525.9397520097
CUS001845,About to Sleep,205999.86,3,699,0.999381892404916,Critical,183513.64584595835
CUS000920,Loyal Customers,460500.0,5,1620,0.999381892404916,Critical,434583.68922286766
CUS002107,Hibernating,135000.0,1,1958,0.999381892404916,Critical,138457.21868426393
CUS001246,Loyal Customers,334000.0,3,1853,0.999381892404916,Critical,350184.15882255277
CUS001225,At Risk,207250.0,2,1544,0.999381892404916,Critical,180659.81415634314
CUS001476,At Risk,208000.0,2,1782,0.999381892404916,Critical,180748.3866963725
CUS002423,Loyal Customers,260250.0,4,1467,0.999381892404916,Critical,263799.24410974415
CUS000011,At Risk,140100.0,2,1408,0.999381892404916,Critical,143991.52987254685
CUS000054,Big Spenders,389500.0,3,1889,0.999381892404916,Critical,351745.86639874836
CUS000902,At Risk,132500.0,2,1959,0.999381892404916,Critical,137153.3052085921
CUS000893,Loyal Customers,326500.0,3,1466,0.999381892404916,Critical,312952.52856875275
CUS000371,Big Spenders,235500.0,3,1841,0.999381892404916,Critical,252374.03416619913
CUS003101,At Risk,213000.0,3,1996,0.999381892404916,Critical,184762.2197081405
CUS000434,Champions,329750.0,4,494,0.999381892404916,Critical,329161.9764437252
CUS002801,At Risk,142850.0,2,1896,0.999381892404916,Critical,143991.52987254685
CUS002737,Loyal Customers,352250.0,4,1541,0.999381892404916,Critical,375967.58028036915
CUS001975,About to Sleep,186000.0,2,979,0.999381892404916,Critical,155828.66141687077
CUS000767,At Risk,174750.0,2,1735,0.999381892404916,Critical,151534.78884692464
CUS001280,Big Spenders,317950.0,2,1302,0.9993815849449939,Critical,307958.02888983616
CUS002941,Big Spenders,313000.0,2,540,0.9993815849449939,Critical,318037.0002891379
CUS002534,Loyal Customers,454650.0,3,1637,0.9993815849449939,Critical,453983.0853053445
CUS002960,Hibernating,150000.0,1,1705,0.9993815849449939,Critical,147180.97803751455
CUS002225,Hibernating,165000.0,1,1530,0.9993815849449939,Critical,159194.97497330146
CUS001003,Big Spenders,305500.0,2,1658,0.9993815849449939,Critical,319626.997703766
CUS002354,Hibernating,166000.0,1,1574,0.9993815849449939,Critical,159629.05773557056
CUS001990,Loyal Customers,461000.0,3,1371,0.9993815849449939,Critical,450682.2273378674
CUS000247,Lost,164000.0,1,1454,0.9993815849449939,Critical,159194.97497330146
CUS002482,Big Spenders,320750.0,2,471,0.9993815849449939,Critical,320656.3273847324
CUS001591,Hibernating,149000.0,1,1593,0.9993815849449939,Critical,146638.43362796825
CUS000728,Lost,157500.0,1,1821,0.9993815849449939,Critical,159962.8818857977
CUS000678,Big Spenders,460000.0,1,1726,0.9993747418436343,Critical,453493.98432893853
CUS002576,Big Spenders,460000.0,1,1817,0.9993747418436343,Critical,458475.80292243883
CUS001645,Big Spenders,1600000.0,1,1698,0.9993733318399951,Critical,1627777.4659583624
CUS001824,Loyal Customers,1391300.0,3,878,0.9993733318399951,Critical,1464418.797934413
CUS001557,Big Spenders,1411000.0,1,1715,0.9993733318399951,Critical,1384443.5559835113
CUS001491,Big Spenders,1746500.0,2,1405,0.9993733318399951,Critical,1810937.8253644893
CUS001145,Big Spenders,1648000.0,2,1448,0.9993733318399951,Critical,1687490.3560466624
CUS002988,Loyal Customers,286460.0,4,770,0.9993723387513875,Critical,353383.7713035181
CUS002645,Champions,270299.92,4,203,0.9993723387513875,Critical,271929.99823263695
CUS002058,Loyal Customers,344750.0,4,963,0.9993723387513875,Critical,337719.24469407136
CUS003018,Loyal Customers,2010880.0,6,1054,0.9993699429161265,Critical,1915569.2292325774
CUS001004,Champions,426000.0,5,476,0.9993696810939595,Critical,430059.9496494946
CUS002946,About to Sleep,128310.0,2,867,0.9993691502687432,Critical,133816.68761704944
CUS000080,At Risk,191000.0,3,1176,0.9993691502687432,Critical,165309.07416323374
CUS002148,Loyal Customers,248500.0,4,1182,0.9993691502687432,Critical,261260.45328384254
CUS002291,At Risk,127050.0,2,1540,0.9993691502687432,Critical,135993.6394146558
CUS003095,Loyal Customers,242700.0,4,1418,0.9993691502687432,Critical,263891.0037617653
CUS000856,At Risk,120395.0,2,1604,0.9993691502687432,Critical,129013.31582341237
CUS001681,Loyal Customers,240519.99,4,657,0.9993691502687432,Critical,257545.7059149817
CUS000736,Loyal Customers,253000.0,4,1342,0.9993691502687432,Critical,258486.67834622876
CUS000700,Loyal Customers,249750.0,4,1344,0.9993691502687432,Critical,258486.67834622876
CUS003024,Loyal Customers,251000.0,4,963,0.9993691502687432,Critical,258486.67834622876
CUS002033,At Risk,129000.0,2,1793,0.9993691502687432,Critical,136390.05229090882
CUS002357,At Risk,122500.0,2,1420,0.9993691502687432,Critical,133814.9728314087
